,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
342,Victoria Azarenka,3.0,37.0,4.75,28.25,4.0,8.0,4,2009
343,Caroline Wozniacki,4.0,43.625,1.125,31.0,4.0,9.0,8,2009
344,Nadia Petrova,8.0,47.666666666666664,4.0,34.666666666666664,4.666666666666667,10.0,4,2009
345,Marion Bartoli,2.0,34.2,1.8,25.0,3.4,11.0,5,2009
346,Agnieszka Radwanska,1.5,43.333333333333336,1.3333333333333333,28.833333333333332,4.666666666666667,11.0,6,2009
347,Ana Ivanovic,5.666666666666667,50.0,2.3333333333333335,36.0,7.666666666666667,12.0,3,2009
348,Dominika Cibulkova,1.0,51.0,7.0,33.5,8.5,13.0,2,2009
349,Flavia Pennetta,3.25,31.5,2.75,22.0,4.5,15.0,4,2009
350,Jie Zheng,0.3333333333333333,49.0,1.6666666666666667,32.0,7.333333333333333,16.0,3,2009
351,Amelie Mauresmo,7.75,40.5,7.5,30.0,6.25,17.0,4,2009
352,Samantha Stosur,5.5,47.5,6.5,38.0,4.0,18.0,5,2009
353,Na Li,2.3333333333333335,38.666666666666664,2.1666666666666665,26.666666666666668,4.166666666666667,18.0,7,2009
354,Anabel Medina Garrigues,2.0,44.333333333333336,5.0,34.0,2.3333333333333335,20.0,4,2009
355,Virginie Razzano,2.0,50.0,2.8,32.6,6.0,23.0,7,2009
356,Aleksandra Wozniak,3.25,33.0,1.75,23.75,4.0,23.0,4,2009
357,Sorana Cirstea,3.3333333333333335,48.333333333333336,1.3333333333333333,32.666666666666664,6.333333333333333,27.0,3,2009
358,Sybille Bammer,1.0,49.0,1.0,33.0,5.0,28.0,1,2009
359,Anastasia Pavlyuchenkova,6.0,51.0,4.5,39.5,2.5,29.0,2,2009
360,Alisa Kleybanova,2.0,31.0,3.0,24.0,4.0,31.0,1,2009
361,Anna Chakvetadze,2.0,55.0,4.0,40.0,11.0,31.0,1,2009
362,Alona Bondarenko,,,,,,32.0,1,2009
363,Daniela Hantuchova,2.5,50.25,3.75,33.75,5.0,32.0,5,2009
364,Carla Suarez Navarro,0.5,69.5,2.0,46.5,6.0,34.0,2,2009
365,Iveta Benesova,,,,,,35.0,2,2009
366,Shuai Peng,1.0,65.0,5.0,38.0,13.0,36.0,1,2009
367,Elena Vesnina,4.0,41.666666666666664,3.6666666666666665,30.333333333333332,5.333333333333333,37.0,3,2009
368,Ai Sugiyama,2.0,51.5,4.5,33.0,5.5,38.0,2,2009
369,Sara Errani,1.0,48.0,6.0,31.0,6.0,39.0,1,2009
370,Sabine Lisicki,6.666666666666667,40.333333333333336,6.666666666666667,32.333333333333336,5.666666666666667,41.0,4,2009
371,Francesca Schiavone,3.375,37.375,3.5,26.75,7.25,43.0,8,2009
372,Gisela Dulko,3.0,53.5,4.5,36.0,10.5,45.0,2,2009
373,Aravane Rezai,3.6666666666666665,43.333333333333336,4.666666666666667,31.333333333333332,9.0,46.0,3,2009
374,Kate Makarova,1.5,61.0,3.5,39.0,8.0,46.0,3,2009
375,Tamarine Tanasugarn,0.8,48.0,2.6,31.0,7.2,47.0,6,2009
376,Anne Keothavong,5.0,31.0,3.0,22.0,10.0,49.0,1,2009
377,Vera Dushevina,1.3333333333333333,55.0,1.6666666666666667,30.666666666666668,8.0,49.0,3,2009
378,Roberta Vinci,1.25,39.5,2.5,29.25,3.5,53.0,4,2009
379,Shahar Peer,2.0,49.0,0.0,31.0,4.0,55.0,1,2009
380,Melinda Czink,6.333333333333333,54.0,3.3333333333333335,38.0,5.0,57.0,3,2009
381,Magdalena Rybarikova,6.666666666666667,45.833333333333336,2.8333333333333335,33.833333333333336,5.166666666666667,58.0,6,2009
382,Maria Kirilenko,2.0,38.0,2.0,24.0,5.0,59.0,1,2009
383,Maria Sharapova,5.0,35.2,6.4,25.4,4.6,60.0,5,2009
384,Yanina Wickmayer,3.4285714285714284,36.42857142857143,4.142857142857143,25.857142857142858,4.428571428571429,61.0,7,2009
385,Tathiana Garbin,4.0,37.0,4.0,28.0,7.0,64.0,1,2009
386,Jarmila Gajdosova,,,,,,67.0,2,2009
387,Alla Kudryavtseva,3.0,67.0,7.0,46.0,15.0,68.0,1,2009
388,Kristina Barrois,4.0,26.5,1.5,20.5,1.5,69.0,2,2009
389,Jelena Dokic,,,,,,71.0,1,2009
390,Urszula Radwanska,2.0,35.5,0.5,26.5,4.0,71.0,4,2009
391,Kateryna Bondarenko,1.5,57.5,3.0,35.5,11.5,73.0,2,2009
392,Yaroslava Shvedova,4.0,20.0,2.0,16.0,2.0,74.0,2,2009
393,Raluca Olaru,7.0,53.0,3.0,38.0,6.0,75.0,1,2009
394,Nathalie Dechy,3.0,59.0,6.0,42.0,3.0,77.0,1,2009
395,Pauline Parmentier,4.0,56.0,7.0,42.0,6.0,78.0,1,2009
396,Patricia Mayr Achleitner,,,,,,80.0,1,2009
397,Mariya Koryttseva,5.0,56.0,2.0,39.0,7.0,81.0,1,2009
398,Olga Govortsova,3.0,38.25,2.75,27.5,4.0,82.0,4,2009
399,Barbora Strycova,2.0,56.0,7.0,40.0,3.0,84.0,1,2009
400,Sania Mirza,2.4,46.4,4.6,30.6,9.0,85.0,5,2009
401,Mathilde Johansson,1.0,51.0,7.0,36.0,4.0,86.0,1,2009
402,Jill Craybas,0.0,46.0,5.0,33.0,9.0,90.0,1,2009
403,Michelle Larcher De Brito,,,,,,91.0,1,2009
404,Julia Goerges,5.5,53.0,2.5,34.5,10.5,97.0,2,2009
405,Stefanie Voegele,3.3333333333333335,53.666666666666664,3.6666666666666665,37.666666666666664,8.0,99.0,3,2009
406,Rossana De Los Rios,2.0,67.0,4.0,41.0,13.0,100.0,1,2009
407,Serena Williams,12.714285714285714,36.57142857142857,2.142857142857143,32.0,1.8571428571428572,1.0,7,2010
408,Venus Williams,6.0,29.333333333333332,2.3333333333333335,22.666666666666668,3.0,2.0,4,2010
409,Jelena Jankovic,4.666666666666667,48.666666666666664,3.6666666666666665,34.333333333333336,6.666666666666667,3.0,3,2010
410,Caroline Wozniacki,2.0,40.0,2.3333333333333335,29.333333333333332,3.3333333333333335,4.0,3,2010
411,Samantha Stosur,12.666666666666666,47.666666666666664,6.0,35.0,7.0,7.0,3,2010
412,Kim Clijsters,2.6,38.0,3.0,27.4,3.2,8.0,6,2010
413,Agnieszka Radwanska,2.6666666666666665,46.333333333333336,0.3333333333333333,34.0,5.666666666666667,9.0,3,2010
414,Flavia Pennetta,6.0,25.0,6.0,23.0,2.0,10.0,2,2010
415,Na Li,2.142857142857143,46.0,2.0,31.714285714285715,4.428571428571429,11.0,9,2010
416,Victoria Azarenka,4.4,42.0,2.4,29.6,3.2,11.0,6,2010
417,Marion Bartoli,4.2,47.0,3.0,34.2,5.0,12.0,6,2010
418,Nadia Petrova,7.5,57.5,2.5,42.0,10.0,13.0,3,2010
419,Shahar Peer,2.0,37.0,2.0,27.0,1.0,15.0,1,2010
420,Justine Henin,4.25,34.75,3.75,26.875,4.25,16.0,8,2010
421,Yanina Wickmayer,6.5,52.0,2.5,37.0,6.25,16.0,4,2010
422,Maria Sharapova,6.0,37.285714285714285,2.4285714285714284,28.285714285714285,3.7142857142857144,17.0,7,2010
423,Svetlana Kuznetsova,3.6666666666666665,69.33333333333333,3.0,48.333333333333336,8.0,19.0,3,2010
424,Aravane Rezai,6.75,53.75,4.75,39.0,5.75,19.0,5,2010
425,Vera Zvonareva,3.8333333333333335,37.333333333333336,3.6666666666666665,28.833333333333332,4.166666666666667,21.0,6,2010
426,Maria Jose Martinez Sanchez,6.0,44.0,1.5,30.5,5.5,23.0,2,2010
427,Jie Zheng,0.0,46.0,1.0,30.0,7.0,24.0,2,2010
428,Daniela Hantuchova,4.0,60.0,3.0,40.5,5.0,25.0,2,2010
429,Lucie Safarova,1.0,76.0,2.0,50.0,9.0,26.0,1,2010
430,Alisa Kleybanova,2.5,33.0,3.5,24.0,5.0,27.0,2,2010
431,Maria Kirilenko,4.0,47.333333333333336,2.0,32.666666666666664,5.0,28.0,3,2010
432,Yaroslava Shvedova,2.3333333333333335,33.666666666666664,3.3333333333333335,24.0,4.0,29.0,3,2010
433,Alona Bondarenko,2.0,74.5,3.5,46.0,13.0,30.0,2,2010
434,Alexandra Dulgheru,2.6,52.0,3.2,35.0,5.0,31.0,5,2010
435,Anastasia Pavlyuchenkova,3.0,44.0,3.0,32.0,7.0,32.0,2,2010
436,Sara Errani,0.5,51.25,0.5,35.0,5.25,33.0,4,2010
437,Melanie Oudin,1.0,33.0,1.0,26.0,1.0,35.0,1,2010
438,Andrea Petkovic,5.0,53.75,5.75,38.75,6.0,36.0,4,2010
439,Ana Ivanovic,11.0,49.0,11.0,40.0,8.0,45.0,1,2010
440,Magdalena Rybarikova,4.333333333333333,53.0,2.0,38.0,8.0,45.0,3,2010
441,Dominika Cibulkova,3.5,52.75,4.0,37.75,6.75,46.0,4,2010
442,Arantxa Parra Santonja,12.0,44.0,9.0,38.0,5.0,47.0,1,2010
443,Sybille Bammer,5.0,40.0,3.0,25.0,6.0,49.0,1,2010
444,Roberta Vinci,2.5,44.0,3.0,30.0,6.5,49.0,2,2010
445,Aleksandra Wozniak,3.0,38.5,2.5,29.0,2.5,50.0,2,2010
446,Agnes Szavay,5.0,69.0,5.0,52.0,10.0,52.0,1,2010
447,Angelique Kerber,2.75,46.5,2.25,32.5,6.75,54.0,4,2010
448,Vera Dushevina,5.0,80.0,2.0,52.0,14.0,56.0,1,2010
449,Sorana Cirstea,2.0,31.0,0.0,22.0,5.0,57.0,1,2010
450,Kirsten Flipkens,6.25,35.75,2.75,26.25,4.25,59.0,4,2010
451,Elena Baltacha,2.5,44.5,2.5,31.0,7.5,62.0,2,2010
452,Petra Kvitova,4.0,43.4,4.2,30.6,5.8,62.0,5,2010
453,Klara Koukalova,,,,,,66.0,3,2010
454,Kate Makarova,4.5,47.0,0.8333333333333334,32.666666666666664,7.0,67.0,6,2010
455,Barbora Strycova,4.0,41.5,3.0,27.5,5.0,68.0,2,2010
456,Regina Kulikova,1.5,32.0,1.5,21.5,4.5,69.0,2,2010
457,Vania King,1.0,32.0,1.0,27.0,0.0,69.0,1,2010
458,Tamarine Tanasugarn,3.0,45.0,3.5,32.0,5.0,72.0,2,2010
459,Kristina Barrois,2.6666666666666665,40.666666666666664,4.333333333333333,28.666666666666668,5.0,73.0,3,2010
460,Anastasia Rodionova,6.666666666666667,53.0,4.0,36.333333333333336,5.333333333333333,74.0,4,2010
461,Alberta Brianti,2.0,40.0,1.0,28.0,1.0,75.0,1,2010
462,Petra Martic,8.0,51.0,7.0,42.0,6.0,76.0,1,2010
463,Kaia Kanepi,6.4,32.0,3.6,26.2,3.8,80.0,7,2010
464,Tsvetana Pironkova,4.6,34.6,1.4,25.4,3.4,82.0,5,2010
465,Yung Jan Chan,3.0,28.0,2.0,21.0,3.0,84.0,1,2010
466,Alla Kudryavtseva,4.25,43.75,1.5,30.0,5.75,85.0,4,2010
467,Jarmila Gajdosova,,,,,,88.0,4,2010
468,Sandra Zahlavova,2.0,57.5,2.0,37.5,9.5,88.0,2,2010
469,Kai Chen Chang,3.0,47.0,5.0,33.0,7.0,89.0,1,2010
470,Edina Gallovits Hall,2.0,71.0,2.0,48.0,13.0,90.0,1,2010
471,Sania Mirza,2.0,30.0,4.0,22.0,1.0,94.0,1,2010
472,Alicia Molik,14.0,40.0,4.0,30.0,4.0,97.0,1,2010
473,Varvara Lepchenko,6.0,45.0,1.0,37.0,0.0,99.0,1,2010
474,Caroline Wozniacki,2.0,37.0,0.5,26.5,1.5,1.0,3,2011
475,Kim Clijsters,3.0,48.0,0.0,28.0,11.0,2.0,1,2011
476,Vera Zvonareva,5.0,51.25,2.0,33.5,5.0,3.0,4,2011
477,Na Li,3.0,47.0,2.0,33.0,5.0,4.0,2,2011
478,Victoria Azarenka,1.6666666666666667,42.166666666666664,2.3333333333333335,30.666666666666668,4.0,5.0,7,2011
479,Maria Sharapova,3.4,35.0,5.6,26.0,4.8,6.0,6,2011
480,Francesca Schiavone,2.6666666666666665,49.0,4.0,31.666666666666668,8.0,7.0,3,2011
481,Petra Kvitova,5.454545454545454,41.27272727272727,2.909090909090909,30.0,4.2727272727272725,8.0,11,2011
482,Marion Bartoli,4.875,44.5,3.375,33.125,4.625,9.0,9,2011
483,Samantha Stosur,6.0,42.333333333333336,3.3333333333333335,30.666666666666668,6.333333333333333,10.0,3,2011
484,Agnieszka Radwanska,2.5,27.0,0.5,19.5,2.0,11.0,3,2011
485,Svetlana Kuznetsova,6.0,46.25,4.0,33.25,6.5,12.0,4,2011
486,Andrea Petkovic,5.0,59.0,4.0,40.0,7.5,13.0,2,2011
487,Anastasia Pavlyuchenkova,4.0,52.0,10.0,38.0,10.0,14.0,1,2011
488,Julia Goerges,3.0,37.0,4.0,29.0,3.0,16.0,2,2011
489,Ana Ivanovic,5.0,26.4,4.4,21.0,1.8,18.0,6,2011
490,Yanina Wickmayer,4.6,53.8,3.6,38.8,6.6,19.0,5,2011
491,Shuai Peng,4.166666666666667,50.0,2.0,36.833333333333336,5.333333333333333,20.0,6,2011
492,Flavia Pennetta,4.333333333333333,41.0,2.3333333333333335,31.0,5.0,21.0,3,2011
493,Dominika Cibulkova,1.6666666666666667,44.833333333333336,2.8333333333333335,30.5,5.833333333333333,23.0,7,2011
494,Daniela Hantuchova,3.111111111111111,53.44444444444444,2.5555555555555554,36.333333333333336,8.222222222222221,23.0,9,2011
495,Serena Williams,9.25,39.75,2.5,30.5,3.25,25.0,4,2011
496,Maria Kirilenko,5.5,52.0,2.0,35.5,5.0,27.0,2,2011
497,Jarmila Gajdosova,,,,,,28.0,2,2011
498,Roberta Vinci,2.5714285714285716,42.714285714285715,1.8571428571428572,30.0,5.857142857142857,29.0,7,2011
499,Kate Makarova,,,,,,29.0,1,2011
500,Venus Williams,6.8,47.2,1.8,34.0,4.2,30.0,5,2011
501,Lucie Safarova,5.0,48.0,1.0,37.0,3.0,32.0,1,2011
502,Tsvetana Pironkova,2.25,33.75,1.5,26.75,4.25,33.0,4,2011
503,Sara Errani,0.3333333333333333,55.0,3.0,35.0,7.0,34.0,3,2011
504,Klara Koukalova,,,,,,35.0,2,2011
505,Alexandra Dulgheru,3.0,51.5,4.0,34.5,4.0,36.0,2,2011
506,Elena Vesnina,2.0,42.0,6.0,26.0,18.0,36.0,1,2011
507,Nadia Petrova,5.0,37.0,1.5,24.5,6.0,37.0,3,2011
508,Ayumi Morita,3.0,86.0,1.0,55.0,8.0,42.0,1,2011
509,Rebecca Marino,6.0,29.5,0.0,22.5,3.0,44.0,3,2011
510,Monica Niculescu,1.0,39.0,0.0,21.0,4.0,46.0,1,2011
511,Lourdes Dominguez Lino,,,,,,48.0,2,2011
512,Aravane Rezai,8.0,19.0,1.0,17.0,0.0,52.0,1,2011
513,Iveta Benesova,,,,,,53.0,1,2011
514,Bojana Jovanovski,0.0,48.0,1.0,32.0,3.0,53.0,1,2011
515,Barbora Strycova,6.0,63.0,2.0,41.0,11.0,55.0,1,2011
516,Kimiko Date Krumm,1.5,44.0,2.5,29.0,7.5,57.0,3,2011
517,Simona Halep,4.0,36.0,2.0,28.0,1.0,58.0,1,2011
518,Jelena Dokic,3.25,38.0,5.0,28.25,4.0,59.0,4,2011
519,Polona Hercog,6.0,69.0,1.0,43.0,14.0,59.0,1,2011
520,Elena Baltacha,1.5,32.0,3.0,24.5,3.5,61.0,2,2011
521,Sabine Lisicki,7.909090909090909,39.27272727272727,2.727272727272727,31.09090909090909,5.090909090909091,62.0,11,2011
522,Alla Kudryavtseva,5.5,48.0,3.5,35.5,8.0,68.0,2,2011
523,Magdalena Rybarikova,5.0,37.333333333333336,0.0,28.666666666666668,4.666666666666667,69.0,3,2011
524,Mathilde Johansson,2.0,55.0,3.0,33.0,9.0,70.0,1,2011
525,Christina Mchale,5.0,61.0,6.0,41.5,9.5,71.0,2,2011
526,Johanna Larsson,2.5,51.0,0.5,34.0,4.5,71.0,2,2011
527,Maria Jose Martinez Sanchez,4.0,40.333333333333336,1.0,30.333333333333332,4.333333333333333,72.0,3,2011
528,Kristina Barrois,6.0,48.0,2.0,36.0,6.0,73.0,1,2011
529,Pauline Parmentier,3.0,29.0,1.0,24.0,2.0,74.0,1,2011
530,Sorana Cirstea,4.0,36.0,5.0,32.0,3.0,78.0,1,2011
531,Tamira Paszek,2.8333333333333335,51.0,4.5,31.666666666666668,10.333333333333334,80.0,6,2011
532,Petra Cetkovska,4.0,50.0,4.666666666666667,36.333333333333336,5.0,81.0,3,2011
533,Romina Oprandi,3.0,47.666666666666664,1.3333333333333333,33.666666666666664,4.333333333333333,82.0,3,2011
534,Evgeniya Rodina,2.0,46.0,3.0,29.0,8.0,82.0,1,2011
535,Jie Zheng,,,,,,84.0,1,2011
536,Ksenia Pervak,1.0,57.0,2.3333333333333335,38.666666666666664,7.666666666666667,89.0,3,2011
537,Heather Watson,3.5,47.5,1.0,31.0,8.0,93.0,2,2011
538,Mirjana Lucic,,,,,,94.0,3,2011
539,Virginie Razzano,7.0,56.0,4.0,39.0,6.0,96.0,1,2011
540,Petra Martic,6.0,42.0,8.0,28.0,11.0,98.0,1,2011
541,Coco Vandeweghe,5.0,25.0,1.0,17.0,3.0,98.0,1,2011
542,Andrea Hlavackova,1.0,27.0,2.0,21.0,1.0,99.0,1,2011
543,Anastasia Yakimova,2.0,46.0,1.0,34.0,3.0,100.0,1,2011
544,Maria Sharapova,5.375,43.375,5.5,31.75,4.875,1.0,8,2012
545,Victoria Azarenka,2.7777777777777777,42.55555555555556,4.888888888888889,30.11111111111111,5.333333333333333,1.0,10,2012
546,Agnieszka Radwanska,2.3333333333333335,46.333333333333336,0.4,31.666666666666668,4.166666666666667,3.0,6,2012
547,Petra Kvitova,4.571428571428571,44.857142857142854,3.5714285714285716,33.0,6.571428571428571,4.0,7,2012
548,Serena Williams,12.461538461538462,37.92307692307692,1.0769230769230769,30.46153846153846,2.1538461538461537,4.0,13,2012
549,Samantha Stosur,4.0,23.0,2.0,17.0,2.0,5.0,1,2012
550,Angelique Kerber,2.5,43.7,1.5,29.9,5.1,7.0,12,2012
551,Caroline Wozniacki,3.6666666666666665,57.0,3.3333333333333335,41.333333333333336,6.666666666666667,8.0,3,2012
552,Marion Bartoli,3.5,29.0,4.5,24.0,3.5,9.0,4,2012
553,Sara Errani,0.0,34.5,0.5,24.5,4.5,10.0,2,2012
554,Na Li,3.0,35.0,1.0,23.0,1.0,11.0,1,2012
555,Ana Ivanovic,4.2,51.0,3.4,36.0,6.2,12.0,5,2012
556,Vera Zvonareva,3.5,50.0,3.25,36.75,3.25,12.0,4,2012
557,Dominika Cibulkova,3.0,36.0,4.0,26.0,5.0,13.0,2,2012
558,Maria Kirilenko,2.5714285714285716,38.714285714285715,1.0,27.714285714285715,2.142857142857143,15.0,8,2012
559,Sabine Lisicki,6.666666666666667,51.5,5.166666666666667,38.5,6.333333333333333,15.0,6,2012
560,Flavia Pennetta,0.6666666666666666,39.0,4.0,26.666666666666668,6.666666666666667,17.0,3,2012
561,Nadia Petrova,6.333333333333333,38.55555555555556,2.0,29.22222222222222,3.3333333333333335,20.0,9,2012
562,Roberta Vinci,4.666666666666667,35.0,1.3333333333333333,24.5,5.333333333333333,20.0,7,2012
563,Lucie Safarova,3.0,50.0,6.0,35.0,6.5,21.0,2,2012
564,Francesca Schiavone,4.0,51.5,8.75,36.0,8.5,21.0,6,2012
565,Jelena Jankovic,5.333333333333333,54.0,3.3333333333333335,38.0,8.333333333333334,22.0,4,2012
566,Julia Goerges,10.0,43.25,2.75,34.25,3.5,24.0,4,2012
567,Petra Cetkovska,3.5,47.5,5.5,34.5,6.0,25.0,2,2012
568,Jie Zheng,0.75,56.5,3.5,38.25,7.25,27.0,6,2012
569,Anabel Medina Garrigues,1.0,46.5,1.0,31.5,7.0,28.0,2,2012
570,Shuai Peng,3.5,54.25,1.0,40.0,4.25,29.0,4,2012
571,Daniela Hantuchova,1.0,42.333333333333336,1.6666666666666667,30.333333333333332,2.6666666666666665,29.0,3,2012
572,Christina Mchale,3.3333333333333335,57.666666666666664,2.6666666666666665,38.666666666666664,9.333333333333334,30.0,3,2012
573,Anastasia Pavlyuchenkova,3.0,37.333333333333336,4.0,29.0,2.6666666666666665,30.0,3,2012
574,Klara Koukalova,,,,,,31.0,5,2012
575,Monica Niculescu,0.0,58.0,0.0,41.0,7.0,31.0,1,2012
576,Yanina Wickmayer,3.3333333333333335,56.333333333333336,0.3333333333333333,36.333333333333336,7.0,31.0,3,2012
577,Kim Clijsters,2.5555555555555554,43.55555555555556,3.0,32.22222222222222,4.222222222222222,36.0,9,2012
578,Tamira Paszek,3.4444444444444446,56.111111111111114,3.111111111111111,35.22222222222222,10.444444444444445,37.0,9,2012
579,Tsvetana Pironkova,4.333333333333333,39.666666666666664,2.6666666666666665,29.333333333333332,6.666666666666667,38.0,4,2012
580,Varvara Lepchenko,4.5,79.0,5.0,50.5,14.0,40.0,3,2012
581,Chanelle Scheepers,1.0,45.0,6.0,29.0,10.0,43.0,1,2012
582,Carla Suarez Navarro,2.0,68.0,3.0,43.0,12.0,44.0,1,2012
583,Kate Makarova,2.1666666666666665,48.833333333333336,2.0,32.5,5.666666666666667,44.0,6,2012
584,Urszula Radwanska,3.5,42.833333333333336,1.5,29.833333333333332,5.166666666666667,45.0,7,2012
585,Yaroslava Shvedova,3.75,40.75,3.75,29.25,5.5,46.0,4,2012
586,Marina Erakovic,3.0,35.0,3.3333333333333335,26.333333333333332,3.3333333333333335,46.0,3,2012
587,Sofia Arvidsson,1.0,40.5,1.5,24.5,6.0,46.0,2,2012
588,Alize Cornet,4.5,52.0,5.5,36.5,8.5,47.0,2,2012
589,Shahar Peer,5.0,40.0,3.0,30.0,6.0,47.0,1,2012
590,Sorana Cirstea,1.0,48.5,2.5,33.0,9.0,52.0,2,2012
591,Aleksandra Wozniak,2.0,49.333333333333336,2.6666666666666665,36.333333333333336,6.666666666666667,52.0,3,2012
592,Galina Voskoboeva,3.0,33.0,3.0,25.0,3.0,57.0,1,2012
593,Sloane Stephens,4.0,42.0,3.5,28.5,5.0,59.0,2,2012
594,Irina Camelia Begu,,,,,,63.0,1,2012
595,Su Wei Hsieh,0.4,43.0,2.4,31.2,4.6,63.0,5,2012
596,Kateryna Bondarenko,4.0,55.5,6.0,40.0,10.0,66.0,2,2012
597,Silvia Soler Espinosa,6.0,66.0,9.0,46.0,18.0,67.0,1,2012
598,Timea Babos,7.0,52.666666666666664,4.333333333333333,39.333333333333336,7.333333333333333,67.0,3,2012
599,Heather Watson,7.0,29.0,1.0,26.0,0.0,69.0,1,2012
600,Lourdes Dominguez Lino,,,,,,71.0,1,2012
601,Venus Williams,5.0,30.0,1.5,21.5,3.0,72.0,2,2012
602,Arantxa Rus,3.0,52.666666666666664,5.0,33.666666666666664,10.0,72.0,3,2012
603,Alexandra Panova,10.0,65.0,9.0,45.0,14.0,72.0,1,2012
604,Anna Tatishvili,2.5,32.5,2.5,24.5,5.0,73.0,2,2012
605,Stephanie Foretz Gacon,4.0,38.333333333333336,3.0,27.666666666666668,5.333333333333333,75.0,3,2012
606,Anne Keothavong,2.5,31.0,4.0,21.0,8.0,76.0,2,2012
607,Elena Vesnina,3.6666666666666665,40.666666666666664,3.0,29.666666666666668,5.666666666666667,79.0,3,2012
608,Mathilde Johansson,0.0,49.0,3.0,34.0,6.0,81.0,1,2012
609,Ayumi Morita,,,,,,85.0,1,2012
610,Irina Falconi,1.3333333333333333,39.0,0.6666666666666666,26.333333333333332,7.666666666666667,86.0,3,2012
611,Kiki Bertens,6.0,25.0,1.0,18.0,4.0,86.0,1,2012
612,Romina Oprandi,0.0,39.0,4.0,22.0,6.0,87.0,1,2012
613,Virginie Razzano,2.0,35.0,3.0,25.0,7.0,90.0,1,2012
614,Andrea Hlavackova,7.0,39.333333333333336,2.0,31.0,0.6666666666666666,90.0,3,2012
615,Maria Jose Martinez Sanchez,0.0,40.0,2.0,30.0,2.0,91.0,1,2012
616,Elena Baltacha,2.0,59.0,3.0,43.0,8.0,91.0,1,2012
617,Olga Govortsova,1.0,66.0,7.0,42.0,11.0,95.0,1,2012
618,Melinda Czink,1.0,21.0,1.0,19.0,0.0,98.0,1,2012
619,Laura Robson,7.0,46.0,7.0,37.0,9.0,98.0,1,2012
620,Jamie Hampton,4.0,43.0,1.0,35.0,8.0,100.0,1,2012
621,Serena Williams,8.0,27.666666666666668,0.6666666666666666,23.0,1.0,1.0,3,2013
622,Victoria Azarenka,3.0,41.0,9.0,31.0,7.0,2.0,1,2013
623,Maria Sharapova,5.0,45.0,0.0,35.0,1.0,3.0,1,2013
624,Agnieszka Radwanska,2.5,67.5,3.0,44.5,7.75,4.0,5,2013
625,Na Li,0.6666666666666666,37.0,3.6666666666666665,27.0,6.333333333333333,6.0,6,2013
626,Angelique Kerber,1.5,37.0,1.5,26.0,3.0,7.0,2,2013
627,Petra Kvitova,2.75,51.75,3.75,34.75,8.25,8.0,5,2013
628,Caroline Wozniacki,3.0,53.0,1.6666666666666667,34.333333333333336,6.333333333333333,9.0,4,2013
629,Maria Kirilenko,10.0,47.5,4.0,36.0,8.0,10.0,2,2013
630,Roberta Vinci,3.5,39.5,2.5,27.5,8.25,11.0,4,2013
631,Ana Ivanovic,6.0,37.0,0.0,29.0,1.0,12.0,1,2013
632,Samantha Stosur,4.0,32.0,1.0,23.333333333333332,3.0,13.0,3,2013
633,Jelena Jankovic,2.0,40.0,1.0,31.0,2.0,14.0,1,2013
634,Marion Bartoli,2.125,37.375,4.75,27.625,6.25,15.0,8,2013
635,Sloane Stephens,5.25,64.25,4.0,42.75,9.75,17.0,4,2013
636,Dominika Cibulkova,0.0,57.0,2.0,34.0,7.0,18.0,4,2013
637,Carla Suarez Navarro,1.4,48.4,2.6,30.2,7.4,18.0,6,2013
638,Kirsten Flipkens,6.8,42.4,2.6,30.3,4.9,20.0,10,2013
639,Elena Vesnina,1.6666666666666667,44.666666666666664,2.5,30.5,4.666666666666667,22.0,6,2013
640,Sorana Cirstea,5.0,42.0,2.3333333333333335,31.0,6.0,23.0,3,2013
641,Sabine Lisicki,6.75,48.75,3.625,35.25,6.5,24.0,8,2013
642,Kate Makarova,4.25,44.75,0.75,33.25,3.0,25.0,4,2013
643,Shuai Peng,,,,,,26.0,1,2013
644,Lucie Safarova,1.5,37.5,1.0,29.0,4.0,28.0,3,2013
645,Alize Cornet,3.0,46.5,2.5,32.5,6.0,31.0,2,2013
646,Mona Barthel,3.5,65.5,2.5,40.5,11.0,31.0,2,2013
647,Simona Halep,2.3333333333333335,38.0,3.1666666666666665,26.5,4.833333333333333,32.0,6,2013
648,Laura Robson,5.5,34.75,2.75,27.25,5.0,37.0,4,2013
649,Urszula Radwanska,1.0,37.666666666666664,1.3333333333333333,22.333333333333332,8.666666666666666,38.0,3,2013
650,Bojana Jovanovski,5.0,72.66666666666667,8.0,52.666666666666664,9.666666666666666,39.0,3,2013
651,Kristina Mladenovic,9.5,54.5,5.5,43.5,9.0,39.0,2,2013
652,Jamie Hampton,4.0,48.8,3.0,31.8,8.6,41.0,5,2013
653,Su Wei Hsieh,1.0,38.5,1.5,25.5,4.0,41.0,2,2013
654,Yanina Wickmayer,2.0,55.5,3.0,37.0,9.25,43.0,4,2013
655,Magdalena Rybarikova,3.6,49.4,2.2,36.2,7.2,43.0,5,2013
656,Klara Koukalova,,,,,,43.0,2,2013
657,Francesca Schiavone,4.333333333333333,44.0,7.666666666666667,31.666666666666668,6.0,45.0,3,2013
658,Kaia Kanepi,7.75,50.75,5.0,38.75,6.5,46.0,4,2013
659,Stefanie Voegele,2.0,63.0,3.0,44.0,7.0,52.0,1,2013
