,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
134,Nicolas Massu,3.0,46.333333333333336,3.4444444444444446,29.88888888888889,11.222222222222221,18.0,10,2005
135,Mario Ancic,6.4,48.0,1.6,30.4,10.6,18.0,5,2005
136,Dominik Hrbaty,2.8,46.8,2.2,25.0,11.8,18.0,5,2005
137,Juan Carlos Ferrero,1.4444444444444444,62.111111111111114,1.6666666666666667,36.44444444444444,11.11111111111111,20.0,10,2005
138,Tommy Haas,4.0,41.2,2.6,26.2,8.6,21.0,7,2005
139,Juan Ignacio Chela,1.9090909090909092,45.09090909090909,3.090909090909091,27.818181818181817,10.363636363636363,23.0,11,2005
140,Feliciano Lopez,3.75,42.375,2.5,27.75,9.625,23.0,8,2005
141,Jiri Novak,4.416666666666667,48.666666666666664,2.1666666666666665,29.75,9.666666666666666,23.0,13,2005
142,Mikhail Youzhny,2.3333333333333335,47.666666666666664,1.8333333333333333,28.0,11.166666666666666,24.0,6,2005
143,Sebastien Grosjean,2.2,40.0,1.6,24.2,8.0,24.0,7,2005
144,Nicolas Kiefer,4.666666666666667,35.0,2.0,22.666666666666668,12.666666666666666,28.0,6,2005
145,Filippo Volandri,0.6,48.06666666666667,2.933333333333333,27.4,8.8,31.0,16,2005
146,Olivier Rochus,1.5714285714285714,43.142857142857146,4.0,27.0,9.714285714285714,31.0,9,2005
147,Andrei Pavel,3.5714285714285716,44.714285714285715,1.7142857142857142,26.285714285714285,9.0,32.0,7,2005
148,Vincent Spadea,0.5,35.0,5.25,19.75,7.5,33.0,5,2005
149,Paradorn Srichaphan,3.2857142857142856,40.857142857142854,2.7142857142857144,25.0,9.571428571428571,33.0,7,2005
150,Igor Andreev,2.6666666666666665,51.666666666666664,1.75,32.416666666666664,8.416666666666666,34.0,13,2005
151,James Blake,,,,,,34.0,1,2005
152,Jurgen Melzer,2.25,56.0,3.125,33.375,11.75,35.0,8,2005
153,Robin Soderling,3.2,41.4,3.8,25.4,10.2,35.0,5,2005
154,Rainer Schuettler,1.375,46.5,3.5,27.5,10.875,35.0,8,2005
155,Xavier Malisse,3.6666666666666665,35.0,2.6666666666666665,22.666666666666668,7.0,36.0,3,2005
156,Tomas Berdych,3.0,40.6,2.1,25.0,8.1,37.0,11,2005
157,Max Mirnyi,7.4,57.2,3.6,41.6,8.4,38.0,6,2005
158,Fernando Verdasco,4.0,59.54545454545455,2.727272727272727,38.54545454545455,8.545454545454545,38.0,11,2005
159,Greg Rusedski,4.25,43.0,6.0,26.5,10.25,39.0,4,2005
160,Karol Beck,3.75,36.0,5.25,22.5,10.5,41.0,4,2005
161,Jose Acasuso,5.3076923076923075,37.38461538461539,2.3846153846153846,25.153846153846153,9.0,43.0,14,2005
162,Luis Horna,5.0,47.81818181818182,2.8181818181818183,30.363636363636363,8.545454545454545,44.0,11,2005
163,Gael Monfils,4.8,41.0,4.2,25.4,11.2,45.0,5,2005
164,Victor Hanescu,2.0,54.55555555555556,1.1111111111111112,33.44444444444444,10.0,45.0,10,2005
165,Davide Sanguinetti,1.875,30.375,1.125,18.625,8.375,46.0,8,2005
166,Christophe Rochus,1.2,41.3,2.3,23.9,10.3,46.0,12,2005
167,Florian Mayer,2.5384615384615383,42.38461538461539,2.0,25.846153846153847,8.0,46.0,13,2005
168,Fabrice Santoro,2.8,51.0,1.0,28.8,12.4,48.0,5,2005
169,Mariano Zabaleta,2.909090909090909,44.54545454545455,3.3636363636363638,28.545454545454547,8.272727272727273,49.0,11,2005
170,Cyril Saulnier,2.2,33.8,3.4,19.6,9.4,49.0,5,2005
171,Albert Costa,2.1,58.1,2.2,35.2,8.9,50.0,10,2005
172,Alberto Martin,1.1428571428571428,39.357142857142854,2.9285714285714284,22.785714285714285,9.642857142857142,50.0,14,2005
173,Mardy Fish,2.0,29.5,2.5,15.0,8.0,50.0,2,2005
174,Michael Llodra,1.4285714285714286,41.714285714285715,1.5714285714285714,23.142857142857142,9.428571428571429,51.0,7,2005
175,Tomas Zib,3.1,41.8,1.2,25.6,9.9,51.0,13,2005
176,Ricardo Mello,2.4285714285714284,46.142857142857146,1.8571428571428572,27.428571428571427,9.142857142857142,52.0,7,2005
177,Jarkko Nieminen,1.0,45.0,3.0,23.8,10.8,54.0,5,2005
178,Florent Serra,1.3333333333333333,50.333333333333336,1.6666666666666667,28.0,11.333333333333334,54.0,3,2005
179,Paul Henri Mathieu,1.75,40.375,3.25,24.25,8.25,54.0,10,2005
180,Kenneth Carlsen,2.8,38.8,3.8,25.0,9.8,55.0,5,2005
181,Hyung Taik Lee,2.5,38.75,2.5,26.75,7.5,58.0,4,2005
182,Agustin Calleri,3.3636363636363638,35.90909090909091,2.090909090909091,22.181818181818183,7.090909090909091,59.0,11,2005
183,Ivo Karlovic,8.0,31.0,4.166666666666667,23.166666666666668,4.5,60.0,6,2005
184,Jan Hernych,2.0,63.75,3.0,37.0,17.0,60.0,6,2005
185,Juan Monaco,1.3846153846153846,51.38461538461539,1.8461538461538463,29.615384615384617,9.076923076923077,60.0,13,2005
186,Potito Starace,1.8181818181818181,51.27272727272727,1.1818181818181819,29.90909090909091,10.818181818181818,60.0,11,2005
187,Albert Montanes,2.8461538461538463,47.61538461538461,2.6923076923076925,30.846153846153847,8.461538461538462,62.0,13,2005
188,Philipp Kohlschreiber,2.7777777777777777,39.888888888888886,3.5555555555555554,25.444444444444443,7.111111111111111,64.0,9,2005
189,Gilles Muller,4.2,46.8,5.8,30.8,13.4,64.0,5,2005
190,Kevin Kim,5.25,49.0,3.25,30.75,11.0,65.0,4,2005
191,Andreas Seppi,2.5,32.75,3.75,22.0,8.25,69.0,5,2005
192,Stan Wawrinka,7.666666666666667,45.0,7.0,30.0,10.333333333333334,69.0,3,2005
193,Guillermo Garcia Lopez,1.8571428571428572,47.07142857142857,3.857142857142857,26.642857142857142,9.071428571428571,70.0,14,2005
194,Santiago Ventura,1.75,31.5,2.25,17.375,8.5,71.0,8,2005
195,Robby Ginepri,4.0,52.333333333333336,4.333333333333333,32.333333333333336,10.666666666666666,71.0,3,2005
196,Oscar Hernandez,2.0,40.25,2.75,24.5,7.5,73.0,12,2005
197,Stefan Koubek,2.7142857142857144,48.57142857142857,3.2857142857142856,29.857142857142858,9.857142857142858,74.0,7,2005
198,Wayne Arthurs,10.75,37.75,7.25,29.0,5.75,74.0,4,2005
199,Razvan Sabau,2.3333333333333335,43.333333333333336,4.833333333333333,25.333333333333332,9.5,74.0,6,2005
200,Felix Mantilla,2.7,44.0,3.3,27.7,10.1,75.0,10,2005
201,Nicolas Almagro,5.538461538461538,48.38461538461539,2.923076923076923,32.38461538461539,7.538461538461538,76.0,13,2005
202,David Sanchez,2.0,34.75,1.5,18.0,8.5,76.0,4,2005
203,Peter Wessels,5.333333333333333,56.0,3.6666666666666665,38.0,10.666666666666666,77.0,3,2005
204,Ivo Minar,4.0,35.5,4.0,21.0,8.5,80.0,2,2005
205,Alex Calatrava,5.444444444444445,51.666666666666664,2.111111111111111,35.44444444444444,9.222222222222221,81.0,9,2005
206,Jiri Vanek,5.2,50.0,3.0,31.1,9.3,81.0,10,2005
207,Tomas Behrend,3.3333333333333335,39.333333333333336,2.6666666666666665,24.333333333333332,8.833333333333334,82.0,6,2005
208,Jerome Haehnel,2.0,39.666666666666664,2.6666666666666665,22.333333333333332,10.0,83.0,3,2005
209,Lars Burgsmuller,2.0,35.142857142857146,3.7142857142857144,21.428571428571427,8.142857142857142,85.0,7,2005
210,Sjeng Schalken,0.5,44.0,0.5,21.5,10.0,85.0,2,2005
211,Raemon Sluiter,6.0,52.0,5.0,35.0,16.0,86.0,1,2005
212,Gustavo Kuerten,4.0,34.0,5.0,22.0,8.333333333333334,86.0,3,2005
213,Marcos Baghdatis,5.5,63.5,5.0,42.5,9.5,91.0,2,2005
214,Daniele Bracciali,8.0,46.0,4.0,33.0,8.0,92.0,3,2005
215,Michal Tabara,3.5,31.5,12.5,19.5,14.5,92.0,2,2005
216,Janko Tipsarevic,3.0,25.333333333333332,2.6666666666666665,18.0,6.0,92.0,3,2005
217,Jean Rene Lisnard,0.6666666666666666,29.333333333333332,7.666666666666667,18.666666666666668,11.666666666666666,93.0,3,2005
218,Kristof Vliegen,1.0,38.0,1.0,24.0,6.0,93.0,1,2005
219,Sargis Sargsian,4.0,42.0,4.0,23.0,13.0,93.0,1,2005
220,Jeff Morrison,3.0,43.0,2.0,22.0,10.0,94.0,1,2005
221,Julien Benneteau,2.5,37.0,2.0,22.0,6.0,96.0,2,2005
222,Novak Djokovic,1.0,37.0,6.0,22.0,15.0,97.0,1,2005
223,Jonas Bjorkman,3.5,41.0,5.0,26.0,10.0,97.0,2,2005
224,Alessio Di Mauro,3.0,31.0,2.0,19.0,4.5,98.0,2,2005
225,Robin Vik,2.0,31.0,3.0,19.0,8.0,98.0,1,2005
226,Nicolas Lapentti,2.0,42.0,2.0,23.0,11.0,98.0,3,2005
227,Bjorn Phau,1.0,52.0,5.0,31.0,27.0,100.0,1,2005
228,Thomas Enqvist,5.0,24.0,5.0,19.0,7.0,100.0,1,2005
229,Roger Federer,7.0,90.0,1.3333333333333333,63.0,11.666666666666666,1.0,3,2006
