,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
97,Tommy Robredo,3.5,51.5,4.5,32.0,8.0,13.0,2,2005
98,Radek Stepanek,6.5,59.5,4.0,42.5,7.5,13.0,2,2005
99,Guillermo Coria,6.5,47.5,6.0,36.0,9.0,14.0,3,2005
100,David Ferrer,6.0,65.0,5.0,42.0,10.0,15.0,1,2005
101,Ivan Ljubicic,6.0,59.5,4.0,40.0,5.0,16.0,2,2005
102,Mario Ancic,16.5,47.5,11.0,38.0,12.0,17.0,2,2005
103,David Nalbandian,4.0,60.0,1.5,33.5,12.5,18.0,2,2005
104,Thomas Johansson,9.0,54.0,1.6666666666666667,39.333333333333336,4.666666666666667,18.0,3,2005
105,Richard Gasquet,2.5,64.0,2.0,36.5,11.5,20.0,2,2005
106,Sebastien Grosjean,8.0,49.5,3.0,37.0,10.0,21.0,2,2005
107,Tommy Haas,5.0,40.5,3.5,29.0,7.5,23.0,2,2005
108,Fernando Gonzalez,5.0,51.0,3.5,36.0,5.0,24.0,2,2005
109,Dominik Hrbaty,4.5,50.5,3.0,35.5,7.0,24.0,2,2005
110,Nicolas Kiefer,12.5,58.0,4.5,47.0,7.5,26.0,2,2005
111,Jiri Novak,4.5,70.0,0.5,43.0,9.5,27.0,2,2005
112,Nicolas Massu,10.0,73.0,5.0,57.0,5.0,29.0,1,2005
113,Taylor Dent,7.75,40.5,9.25,30.5,8.75,29.0,4,2005
114,Juan Carlos Ferrero,4.0,57.0,2.0,39.5,7.5,31.0,2,2005
115,Feliciano Lopez,11.0,46.0,2.5,34.5,5.0,32.0,2,2005
116,Filippo Volandri,4.0,47.0,7.0,32.0,8.0,32.0,1,2005
117,Paradorn Srichaphan,3.6666666666666665,46.666666666666664,3.3333333333333335,29.0,8.666666666666666,33.0,4,2005
118,Mikhail Youzhny,6.0,51.5,3.5,37.5,4.5,33.0,2,2005
119,Jurgen Melzer,7.0,77.0,5.5,52.0,17.5,34.0,3,2005
120,Robin Soderling,9.333333333333334,74.0,5.333333333333333,53.333333333333336,15.333333333333334,35.0,3,2005
121,Olivier Rochus,1.0,55.0,3.0,37.333333333333336,6.666666666666667,35.0,3,2005
122,Max Mirnyi,8.333333333333334,44.666666666666664,4.333333333333333,30.333333333333332,5.666666666666667,36.0,3,2005
123,Greg Rusedski,15.0,65.0,8.0,53.0,5.5,38.0,2,2005
124,Vincent Spadea,1.5,58.5,3.0,38.0,10.5,39.0,2,2005
125,Andrei Pavel,12.0,59.333333333333336,1.6666666666666667,42.333333333333336,8.666666666666666,41.0,3,2005
126,Igor Andreev,3.3333333333333335,47.0,1.6666666666666667,30.666666666666668,6.666666666666667,42.0,3,2005
127,Tomas Berdych,8.666666666666666,55.0,2.0,39.333333333333336,5.0,43.0,3,2005
128,Karol Beck,8.0,48.333333333333336,5.333333333333333,34.0,8.666666666666666,43.0,3,2005
129,Jose Acasuso,15.0,65.0,7.0,44.0,6.0,46.0,1,2005
130,Christophe Rochus,2.6666666666666665,52.666666666666664,3.0,34.0,6.0,47.0,3,2005
131,Cyril Saulnier,5.0,42.666666666666664,2.6666666666666665,27.0,8.666666666666666,48.0,3,2005
