,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
142,Radek Stepanek,7.0,45.666666666666664,3.3333333333333335,31.0,9.066666666666666,14.0,15,2005
143,Mikhail Youzhny,4.363636363636363,44.45454545454545,3.4545454545454546,30.09090909090909,8.909090909090908,15.0,11,2005
144,David Ferrer,1.8181818181818181,53.45454545454545,2.5454545454545454,32.18181818181818,9.818181818181818,15.0,11,2005
145,Fernando Gonzalez,5.777777777777778,51.111111111111114,5.333333333333333,37.666666666666664,8.88888888888889,16.0,9,2005
146,Juan Carlos Ferrero,3.076923076923077,56.38461538461539,2.1538461538461537,37.30769230769231,8.923076923076923,16.0,13,2005
147,Dominik Hrbaty,4.866666666666666,45.266666666666666,3.933333333333333,30.266666666666666,8.0,17.0,16,2005
148,Mario Ancic,10.153846153846153,52.84615384615385,3.076923076923077,39.15384615384615,6.538461538461538,17.0,15,2005
149,Andrei Pavel,8.545454545454545,55.90909090909091,2.8181818181818183,38.72727272727273,8.727272727272727,17.0,11,2005
150,Nicolas Massu,4.777777777777778,41.333333333333336,3.888888888888889,28.0,8.88888888888889,19.0,9,2005
151,Vincent Spadea,2.9411764705882355,44.1764705882353,3.5294117647058822,29.529411764705884,8.588235294117647,19.0,17,2005
152,Feliciano Lopez,8.5,47.92857142857143,4.142857142857143,35.5,7.142857142857143,20.0,16,2005
153,Taylor Dent,7.866666666666666,45.4,6.933333333333334,32.333333333333336,8.266666666666667,21.0,15,2005
154,Robby Ginepri,6.428571428571429,53.714285714285715,2.357142857142857,36.857142857142854,6.785714285714286,21.0,14,2005
155,Nicolas Kiefer,6.615384615384615,40.84615384615385,4.384615384615385,27.846153846153847,8.076923076923077,21.0,13,2005
156,Juan Ignacio Chela,4.071428571428571,48.57142857142857,2.642857142857143,31.857142857142858,8.285714285714286,23.0,14,2005
157,Jiri Novak,3.0,41.77777777777778,3.111111111111111,26.11111111111111,8.333333333333334,23.0,10,2005
158,Olivier Rochus,1.2307692307692308,46.92307692307692,2.6153846153846154,29.53846153846154,8.76923076923077,24.0,13,2005
159,Max Mirnyi,13.666666666666666,60.333333333333336,4.0,44.583333333333336,7.666666666666667,25.0,12,2005
160,Paradorn Srichaphan,5.777777777777778,51.5,4.111111111111111,35.833333333333336,7.777777777777778,27.0,18,2005
161,Robin Soderling,9.6,50.2,5.2,34.7,9.9,30.0,10,2005
162,Greg Rusedski,7.75,48.0,4.166666666666667,35.333333333333336,6.25,30.0,13,2005
163,Jarkko Nieminen,2.5555555555555554,52.111111111111114,2.2222222222222223,32.77777777777778,9.333333333333334,30.0,9,2005
164,Jurgen Melzer,3.7142857142857144,47.785714285714285,2.5714285714285716,30.857142857142858,8.714285714285714,33.0,14,2005
165,Tomas Berdych,6.357142857142857,44.07142857142857,3.7857142857142856,30.285714285714285,9.0,33.0,14,2005
