,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
13,Nicolas Massu,4.032258064516129,35.903225806451616,1.8387096774193548,27.64516129032258,3.870967741935484,10.0,42,2004,4.071428571428571,47.464285714285715,3.107142857142857,30.142857142857142,10.357142857142858,11.0,28.0,0.6
14,Paradorn Srichaphan,6.595238095238095,42.38095238095238,2.619047619047619,32.73809523809524,4.5,10.0,44,2004,5.571428571428571,48.57142857142857,3.607142857142857,32.67857142857143,8.5,10.0,30.0,0.5945945945945946
15,Sebastien Grosjean,7.56,40.36,1.68,32.0,4.76,10.0,28,2004,5.357142857142857,43.07142857142857,2.5714285714285716,31.214285714285715,9.785714285714286,10.0,15.0,0.6511627906976745
16,Joachim Johansson,17.558823529411764,50.588235294117645,4.264705882352941,42.76470588235294,2.8529411764705883,11.0,35,2004,12.952380952380953,53.285714285714285,5.285714285714286,39.523809523809526,5.761904761904762,11.0,22.0,0.6140350877192983
17,Tommy Robredo,4.846153846153846,50.30769230769231,3.128205128205128,37.38461538461539,5.948717948717949,12.0,43,2004,3.260869565217391,44.04347826086956,3.1739130434782608,28.52173913043478,8.956521739130435,12.0,26.0,0.6231884057971014
18,Andrei Pavel,6.612903225806452,53.12903225806452,1.903225806451613,39.38709677419355,5.967741935483871,13.0,34,2004,4.363636363636363,57.09090909090909,1.5909090909090908,38.36363636363637,7.818181818181818,13.0,25.0,0.576271186440678
19,Guillermo Canas,5.151515151515151,36.54545454545455,2.6666666666666665,28.0,4.03030303030303,14.0,33,2004,4.4,58.46666666666667,4.4,40.6,9.466666666666667,14.0,16.0,0.673469387755102
20,Fernando Gonzalez,6.46875,42.75,3.125,33.03125,4.3125,14.0,42,2004,5.6,48.95,4.8,34.25,8.2,14.0,21.0,0.6666666666666666
21,Martin Verkerk,13.416666666666666,48.416666666666664,4.416666666666667,38.291666666666664,4.333333333333333,14.0,26,2004,12.235294117647058,53.88235294117647,4.470588235294118,40.0,7.294117647058823,14.0,19.0,0.5777777777777777
22,Jiri Novak,5.157894736842105,47.76315789473684,1.368421052631579,35.026315789473685,4.447368421052632,14.0,42,2004,3.25,45.95,2.6,30.15,9.25,14.0,22.0,0.65625
23,Sjeng Schalken,4.0588235294117645,62.05882352941177,1.7058823529411764,45.294117647058826,5.117647058823529,15.0,19,2004,1.263157894736842,48.10526315789474,1.736842105263158,29.0,6.526315789473684,14.0,21.0,0.475
24,Juan Ignacio Chela,2.909090909090909,48.60606060606061,1.9696969696969697,33.63636363636363,5.757575757575758,16.0,35,2004,2.68,53.76,2.88,33.56,9.88,16.0,26.0,0.5737704918032787
25,Gustavo Kuerten,9.130434782608695,49.69565217391305,2.739130434782609,37.608695652173914,6.0,17.0,23,2004,6.416666666666667,45.833333333333336,2.9166666666666665,31.75,8.5,16.0,13.0,0.6388888888888888
26,Dominik Hrbaty,5.384615384615385,49.48717948717949,2.6923076923076925,36.69230769230769,5.9743589743589745,17.0,43,2004,3.0416666666666665,48.625,3.3333333333333335,32.666666666666664,7.833333333333333,12.0,26.0,0.6231884057971014
27,Nicolas Kiefer,7.484848484848484,42.303030303030305,3.0303030303030303,33.39393939393939,5.212121212121212,18.0,37,2004,6.947368421052632,43.89473684210526,5.052631578947368,32.578947368421055,9.263157894736842,18.0,20.0,0.6491228070175439
